#	Counts	avgRTT
0	1003	0.0402195
1	1004	0.0401878
2	1003	0.0402117
3	1004	0.0401736
4	1004	0.0401773
5	1005	0.0401927
6	1005	0.0401216
7	1005	0.0402183
8	1006	0.0401943
9	1005	0.0401402
10	1006	0.040213
11	1006	0.0401729
12	1005	0.0401948
13	1005	0.0402345
14	1005	0.0401841
15	1004	0.0402053
16	1005	0.0402293
17	1005	0.0402051
18	1005	0.0402694
19	1005	0.0402488
20	1004	0.0402576
21	1005	0.0402593
22	1005	0.040238
23	1005	0.0402561
24	1005	0.0402086
25	1005	0.0402217
26	1005	0.0401936
27	1004	0.0402068
28	1004	0.0401676
29	1005	0.0402219
30	1006	0.0402126
31	1006	0.0401997
32	1006	0.0402292
33	1006	0.0402468
34	1006	0.0402482
35	1003	0.0402277
36	1006	0.0402033
37	1006	0.0402038
38	1006	0.0402057
39	1005	0.0401624
40	1005	0.0402178
41	1006	0.0402269
42	1006	0.0402166
43	1005	0.0401992
44	1005	0.0402122
45	1005	0.0402377
46	1005	0.0401848
47	1005	0.0401263
48	1004	0.0402833
49	1005	0.0401958
50	1005	0.0402552
51	1005	0.0402516
52	1004	0.040209
53	1005	0.0401636
54	1004	0.0402331
55	1004	0.0402593
56	1004	0.0402398
57	1004	0.0401994
58	1004	0.0402151
59	1004	0.0402303
60	1004	0.0401453
61	1005	0.0402401
62	1004	0.0401642
63	1005	0.0402063
64	1005	0.0401487
65	1005	0.0402032
66	1005	0.040238
67	1005	0.040233
68	1004	0.0401937
69	1002	0.040224
70	1002	0.0402459
71	1003	0.0402231
72	1003	0.0402075
73	1002	0.0402393
74	1003	0.04019
75	1003	0.0402249
76	1002	0.0402528
77	1002	0.0401912
78	1004	0.0402083
79	1004	0.0402292
80	1004	0.0402354
81	1004	0.0401931
82	1004	0.0402163
83	1006	0.0401431
84	1004	0.040165
85	1004	0.0401819
86	1006	0.0401976
87	1006	0.0401557
88	1006	0.0401779
89	1006	0.040231
90	1004	0.0402914
91	1005	0.0401545
92	1005	0.0401962
93	1002	0.0401761
94	1002	0.0401796
95	1004	0.0401945
96	1004	0.0401387
97	1003	0.040191
98	1003	0.040151
99	1004	0.0401793
