0	1.04276	10	4
0	1.08553	15	9
0	1.08645	20	14
0	1.12918	25	21
0	1.1301	30	26
0	1.17738	35	56
0	1.22042	40	91
0	1.26323	45	131
0	1.30603	50	176
0	1.34883	55	226
0	1.39164	60	281
0	1.43444	65	341
0	1.47724	70	406
0	1.52069	75	476
0	1.56448	80	551
0	1.60827	85	631
0	1.65367	90	716
0	1.69999	95	806
0	1.74809	100	901
0	1.79798	105	1001
0	1.84964	110	1105
0	1.92777	115	1217
0	1.98704	120	1338
0	2.04056	125	1456
0	2.09501	130	1578
0	2.16973	135	1724
0	2.2183	140	1847
0	2.26964	145	1982
0	2.31714	150	2124
0	2.38396	155	2310
0	2.43232	160	2449
0	2.48172	165	2589
0	2.53311	170	2754
0	2.60689	175	2984
0	2.6615	180	3143
0	2.71789	185	3307
0	2.77517	190	3464
0	2.8	171	3569
0	2.8	152	3569
0	2.8	133	3569
0	2.8	114	3569
0	2.8	95	3569
0	2.80281	100	3577
0	2.84229	105	3682
0	2.85	105	3717
0	2.85	105	3717
0	2.85	105	3717
0	2.85	105	3717
0	2.85	105	3717
0	2.9	105	3794
0	2.9479	110	3874
0	2.95	99	3877
0	2.95068	100	3877
0	2.98885	105	3953
0	3	98	3958
0	3	86	3958
0	3	74	3958
0	3	62	3958
0	3	50	3958
0	3.0174	55	4006
0	3.03443	60	4033
0	3.05	53	4035
0	3.05	46	4035
0	3.05	39	4035
0	3.05	32	4035
0	3.05809	35	4037
0	3.06464	40	4066
0	3.1	36	4072
0	3.1	32	4072
0	3.1	28	4072
0	3.1	24	4072
0	3.1	20	4072
0	3.11626	25	4088
0	3.15999	30	4101
0	3.234	35	4131
0	3.31775	40	4169
0	3.40058	45	4214
0	3.44616	50	4257
0	3.52714	55	4313
0	3.57272	60	4367
0	3.65	56	4431
0	3.65	50	4431
0	3.65	44	4431
0	3.65	38	4431
0	3.65012	40	4432
0	3.6574	45	4461
0	3.7	43	4497
0	3.7	39	4497
0	3.7	35	4497
0	3.7	31	4497
0	3.7004	35	4500
0	3.74135	40	4533
0	3.75	32	4539
0	3.8	29	4575
0	3.8	26	4575
0	3.8	23	4575
0	3.8	20	4575
0	3.8	17	4575
0	3.82199	20	4577
0	3.82603	25	4594
0	3.86884	30	4622
0	3.91164	35	4653
0	3.95444	40	4689
0	3.99724	45	4730
0	4.04005	50	4776
0	4.08285	55	4827
0	4.12565	60	4883
0	4.16846	65	4944
0	4.21126	70	5010
0	4.25406	75	5081
0	4.29687	80	5157
0	4.33978	85	5238
0	4.38351	90	5324
0	4.42723	95	5415
0	4.47095	100	5511
0	4.51635	105	5612
0	4.56357	110	5718
0	4.61257	115	5829
0	4.66335	120	5946
0	4.74005	125	6089
0	4.79612	130	6214
0	4.84872	135	6342
0	4.90225	140	6474
0	4.9567	145	6610
0	5.01208	150	6750
0	5.06838	155	6896
0	5.15412	160	7064
0	5.21228	165	7216
0	5.27136	170	7373
0	5.36021	175	7554
0	5.42201	180	7722
0	5.51413	185	7917
0	5.60717	190	8118
0	5.65	172	8230
0	5.66621	175	8274
0	5.7	158	8347
0	5.7	138	8347
0	5.7	118	8347
0	5.7	98	8347
0	5.7	98	8347
0	5.70052	100	8348
0	5.71917	105	8429
0	5.75	106	8454
0	5.8	106	8494
0	5.8	106	8494
0	5.8	106	8494
0	5.8	106	8494
0	5.85	106	8568
0	5.85	106	8568
0	5.85	106	8568
0	5.85	106	8568
0	5.85	106	8568
0	5.9	106	8620
0	5.95	106	8675
0	5.95	106	8675
0	5.95	106	8675
0	5.95	106	8675
0	5.95	106	8675
0	6	106	8731
0	6	106	8731
0	6	106	8731
0	6	106	8731
0	6	106	8731
0	6.05	106	8792
0	6.05	106	8792
0	6.05	106	8792
0	6.05	106	8792
0	6.05	106	8792
0	6.1	106	8885
0	6.1	106	8885
0	6.1	106	8885
0	6.1	106	8885
0	6.1	106	8885
0	6.17922	110	9000
0	6.2	111	9045
0	6.2	111	9045
0	6.2	111	9045
0	6.2	111	9045
0	6.2	111	9045
0	6.25	111	9131
0	6.25	111	9131
0	6.25	111	9131
0	6.25	111	9131
0	6.3	112	9223
0	6.3	112	9223
0	6.31733	115	9277
0	6.35	105	9339
0	6.35	93	9339
0	6.35	81	9339
0	6.35	69	9339
0	6.35	56	9339
0	6.35044	60	9342
0	6.38767	65	9409
0	6.4	59	9431
0	6.4	52	9431
0	6.4	45	9431
0	6.4	38	9431
0	6.4	38	9431
0	6.42304	40	9439
0	6.43418	45	9471
0	6.45	42	9478
0	6.45	38	9478
0	6.45	34	9478
0	6.45	30	9478
0	6.45	30	9478
0	6.49396	35	9511
