#	Counts	avgRTT
0	1109	0.0463272
1	1108	0.0462953
2	1108	0.0462542
3	1106	0.0462948
4	1106	0.0462014
5	1108	0.0462757
6	1106	0.0461273
7	1107	0.0462446
8	1106	0.0462077
9	1104	0.04621
10	1105	0.046273
11	1104	0.046239
12	1106	0.0462461
13	1108	0.046226
14	1108	0.0462423
15	1106	0.0463198
16	1108	0.0462503
17	1107	0.0462759
18	1107	0.0463253
19	1109	0.0461845
20	1105	0.0463189
21	1108	0.0462916
22	1106	0.0463199
23	1107	0.046211
24	1108	0.0462308
25	1108	0.046272
26	1108	0.0462932
27	1108	0.0462181
28	1109	0.0461768
29	1108	0.0462177
30	1107	0.0462446
31	1108	0.0461706
32	1111	0.0462262
33	1110	0.0462335
34	1110	0.0463049
35	1106	0.0462444
36	1109	0.0462179
37	1106	0.0462417
38	1109	0.0462593
39	1110	0.0462606
40	1110	0.0463151
41	1111	0.0463265
42	1110	0.0462352
43	1108	0.0462286
44	1109	0.0462341
45	1112	0.0463471
46	1111	0.0463357
47	1110	0.0463031
48	1112	0.0463231
49	1112	0.0463394
50	1112	0.0463101
51	1112	0.0462553
52	1112	0.0463166
53	1109	0.0463085
54	1110	0.0463566
55	1110	0.0463806
56	1108	0.0463164
57	1110	0.0463008
58	1110	0.0463222
59	1110	0.046277
60	1111	0.0463381
61	1112	0.046314
62	1111	0.0462529
63	1111	0.0463563
64	1111	0.0463483
65	1111	0.0463044
66	1112	0.0463236
67	1110	0.0463071
68	1112	0.0463213
69	1112	0.0463306
70	1111	0.0463624
71	1111	0.0463197
72	1112	0.046324
73	1109	0.0463017
74	1108	0.0462814
75	1111	0.0462791
76	1112	0.0462233
77	1110	0.0462676
78	1110	0.0462665
79	1110	0.0463095
80	1110	0.0463149
81	1111	0.046148
82	1110	0.046245
83	1111	0.0462736
84	1110	0.0462201
85	1110	0.0462183
86	1109	0.0463452
87	1110	0.0463261
88	1110	0.0462293
89	1107	0.046248
90	1110	0.0462837
91	1109	0.0463315
92	1109	0.0463208
93	1108	0.0463048
94	1108	0.0463221
95	1109	0.0463225
96	1109	0.0462969
97	1110	0.0462615
98	1110	0.046226
99	1110	0.0462914
