21, Deleted path: 35, deletedWindow: 4, totalWindow: 228, m_inFlight[]: 4
21, Deleted path: 54, deletedWindow: 1, totalWindow: 329, m_inFlight[]: 0
21, Deleted path: 95, deletedWindow: 3, totalWindow: 296, m_inFlight[]: 3
21, Deleted path: 0, deletedWindow: 1, totalWindow: 325, m_inFlight[]: 3
21, Deleted path: 35, deletedWindow: 6, totalWindow: 333, m_inFlight[]: 6
21, Deleted path: 54, deletedWindow: 1, totalWindow: 414, m_inFlight[]: 2
21, Deleted path: 95, deletedWindow: 1, totalWindow: 438, m_inFlight[]: 1
21, Deleted path: 86, deletedWindow: 1, totalWindow: 424, m_inFlight[]: 0
21, Deleted path: 35, deletedWindow: 3, totalWindow: 403, m_inFlight[]: 0
21	contentNum: 27	timeTemp: 11.7001, contentTotal: 7, avg comp time: 11.5383, m_totalWindow: 404, sumOfWindow: 404
21, Deleted path: 95, deletedWindow: 1, totalWindow: 112, m_inFlight[]: 0
21, Deleted path: 35, deletedWindow: 5, totalWindow: 227, m_inFlight[]: 5
21, Deleted path: 54, deletedWindow: 2, totalWindow: 216, m_inFlight[]: 4
21, Deleted path: 35, deletedWindow: 3, totalWindow: 330, m_inFlight[]: 3
21, Deleted path: 95, deletedWindow: 1, totalWindow: 369, m_inFlight[]: 3
21, Deleted path: 30, deletedWindow: 6, totalWindow: 269, m_inFlight[]: 6
21, Deleted path: 54, deletedWindow: 1, totalWindow: 244, m_inFlight[]: 3
21, Deleted path: 53, deletedWindow: 10, totalWindow: 314, m_inFlight[]: 10
21, Deleted path: 54, deletedWindow: 4, totalWindow: 372, m_inFlight[]: 4
21, Deleted path: 95, deletedWindow: 1, totalWindow: 404, m_inFlight[]: 2
21, Deleted path: 35, deletedWindow: 1, totalWindow: 328, m_inFlight[]: 1
