0	1	192565	104655
0	7	164146	89192.2
0	8	155234	84363.9
1	2	148080	80503.9
1	8	89858	48838.7
1	9	153233	83302.3
2	3	171288	93146.1
2	9	77240	41967.1
2	10	89997	48926
3	4	132965	72313.8
3	10	107025	58189.2
3	11	116202	63161.2
4	5	65954	35873.9
4	11	72780	39573.7
4	12	80697	43883.6
5	6	73536	40004
5	12	92194	50139.4
5	13	50638	27536.6
6	13	82810	45039
6	49	82016	44621.8
7	1	205824	111862
7	8	149198	81061.6
7	14	178676	97066.9
7	15	197035	107043
8	2	193979	105438
8	9	148061	80465.2
8	15	100312	54498.1
8	16	118000	64137.4
9	3	186971	101627
9	10	113790	61836.5
9	16	104951	57061.7
9	17	154958	84251.9
10	4	86710	47147.6
10	11	102433	55690.9
10	17	143600	77997.8
10	18	144572	78612.8
11	5	150609	81908.6
11	12	92489	50273.6
11	18	103846	56480.2
11	19	148705	80852.2
12	6	91342	49684.1
12	13	73561	40005.4
12	19	127678	69428.2
12	20	154826	84173.6
13	20	149608	81332.1
13	49	292848	159327
14	8	185410	100688
14	15	132294	71803
14	21	172020	93355.6
14	22	210748	114416
15	9	194883	105897
15	16	134715	73158.6
15	22	114833	62398.3
15	23	109988	59755.3
16	10	172148	93537.2
16	17	148356	80637.1
16	23	87094	47325.8
16	24	199804	108633
17	11	206217	112153
17	18	155768	84648.8
17	24	134157	72902.2
17	25	107693	58493.8
18	12	182531	99260.1
18	19	263255	143163
18	25	102062	55440.2
18	26	180956	98379.3
19	13	235890	128312
19	20	160540	87268.9
19	26	94091	51123.1
19	27	223805	121769
20	27	367680	199782
20	49	343127	186670
21	15	136292	74008
21	22	108060	58653.1
21	28	161656	87715.3
21	29	89283	48421.1
22	16	257617	139995
22	23	263593	143148
22	29	90513	49155.8
22	30	168468	91481.8
23	17	161672	87841.1
23	24	365897	198748
23	30	118115	64125.3
23	31	234166	127201
24	18	326931	177724
24	25	331745	180280
24	31	153839	83549.4
24	32	358552	194876
25	19	175795	95608
25	26	322414	175116
25	32	83193	45180.3
25	33	323363	175691
26	20	246451	133988
26	27	297583	161891
26	33	63489	34511.2
26	34	312442	169593
27	34	424861	230293
27	49	1463332	796095
28	22	180083	97719.6
28	29	128131	69487.5
28	35	191268	103816
28	36	196378	106556
29	23	191727	104086
29	30	163571	88781.4
29	36	115348	62636.7
29	37	90086	48926.9
30	24	166525	90494.4
30	31	172762	93806.8
30	37	60844	33044.7
30	38	121667	66038.3
31	25	198728	107956
31	32	132643	72028.8
31	38	104547	56766.8
31	39	181352	98550.8
32	26	196342	106735
32	33	158026	85873.9
32	39	53983	29292.8
32	40	187783	102020
33	27	147518	80243.1
33	34	188343	102262
33	40	72248	39252.7
33	41	270673	147098
34	41	226055	122730
34	49	427142	232348
35	29	213976	116141
35	36	152952	83002.5
35	42	170233	92402.9
35	43	191399	103905
36	30	194224	105418
36	37	158025	85803.1
36	43	106827	57977.9
36	44	131772	71582.4
37	31	161277	87598
37	38	88104	47834.1
37	44	59463	32303.3
37	45	122804	66735.8
38	32	82065	44550.8
38	39	107302	58307.8
38	45	81927	44510.4
38	46	76409	41498.3
39	33	117850	64055.1
39	40	96784	52602.7
39	46	32854	17839.4
39	47	145361	79034.4
40	34	125982	68432.2
40	41	75413	40966.2
40	47	63491	34511.9
40	48	141119	76751.4
41	48	46604	25335.5
41	49	223645	121655
42	36	163638	88828.9
42	43	197738	107339
43	37	130164	70683.3
43	44	148780	80807.2
44	38	82600	44859.4
44	45	136789	74325
45	39	94086	51146.1
45	46	82765	44969.1
46	40	68658	37311.7
46	47	57391	31171.9
47	41	58690	31883.4
47	48	80442	43743.3
48	49	174887	95124.5
