0	1	203187	110446
0	7	171176	93018.4
0	8	161875	87981.4
1	2	153645	83531.1
1	8	92078	50035
1	9	159237	86566.5
2	3	177037	96271.9
2	9	77642	42176.9
2	10	94444	51344.3
3	4	138456	75304.5
3	10	107945	58682.9
3	11	114737	62364.8
4	5	67363	36642.2
4	11	75533	41070.5
4	12	85831	46675.2
5	6	75021	40813.9
5	12	92695	50415.6
5	13	52021	28290.2
6	13	87830	47770.5
6	49	83192	45262.4
7	1	209823	114013
7	8	147846	80312.8
7	14	176823	96032.4
7	15	201485	109464
8	2	199382	108360
8	9	145193	78885.7
8	15	97718	53087.9
8	16	119935	65180.2
9	3	186113	101164
9	10	115594	62824.9
9	16	104611	56876.1
9	17	158582	86194.8
10	4	90546	49229.6
10	11	104936	57049.3
10	17	145311	78953
10	18	146071	79431.7
11	5	152618	83007.3
11	12	95670	52000.2
11	18	104479	56819.4
11	19	152954	83146.1
12	6	96044	52239.7
12	13	72314	39327.6
12	19	131344	71410.6
12	20	162108	88138.1
13	20	147554	80206.8
13	49	305882	166418
14	8	180665	98083.4
14	15	133840	72662.4
14	21	165483	89812.5
14	22	205077	111318
15	9	195356	106149
15	16	132216	71818.1
15	22	117363	63785.5
15	23	112726	61245.7
16	10	174536	94856.2
16	17	146608	79688.7
16	23	89877	48821.3
16	24	198851	108118
17	11	212600	115601
17	18	152029	82622
17	24	139496	75802
17	25	104990	57024
18	12	188221	102343
18	19	267805	145638
18	25	103718	56342.7
18	26	179082	97364.6
19	13	241726	131476
19	20	166099	90254.8
19	26	97230	52831
19	27	225182	122518
20	27	380722	206810
20	49	351081	190998
21	15	135561	73608.7
21	22	108443	58832.7
21	28	173744	94257.1
21	29	95191	51643.4
22	16	260837	141747
22	23	269493	146347
22	29	97392	52886.7
22	30	169719	92151.6
23	17	163598	88863.9
23	24	372930	202589
23	30	113762	61774.8
23	31	238630	129633
24	18	338667	184090
24	25	337328	183316
24	31	166325	90326.5
24	32	371479	201894
25	19	179293	97494.5
25	26	318717	173117
25	32	82995	45074
25	33	328334	178406
26	20	256681	139529
26	27	305834	166381
26	33	66478	36133.7
26	34	307128	166726
27	34	428581	232358
27	49	1492198	811813
28	22	186213	101057
28	29	128084	69439.5
28	35	188094	102091
28	36	202708	110011
29	23	198068	107528
29	30	168779	91611.7
29	36	119549	64918.3
29	37	91068	49448.1
30	24	173129	94067.8
30	31	181273	98433.4
30	37	62761	34079.2
30	38	124986	67822.4
31	25	199280	108262
31	32	138691	75308.9
31	38	107727	58494.3
31	39	183856	99921.3
32	26	209038	113621
32	33	163250	88731.4
32	39	53174	28862
32	40	192609	104653
33	27	150003	81600.3
33	34	187578	101870
33	40	73639	40001.1
33	41	278333	151269
34	41	234583	127364
34	49	431750	234857
35	29	223780	121462
35	36	157500	85471
35	42	175139	95052.6
35	43	195861	106312
36	30	200240	108686
36	37	164359	89237
36	43	110901	60182.9
36	44	134702	73194.1
37	31	166425	90389
37	38	93574	50789.5
37	44	61075	33176.4
37	45	124091	67432.9
38	32	86289	46840.1
38	39	110977	60302.3
38	45	82302	44718.4
38	46	81086	44015.4
39	33	118578	64456
39	40	99922	54299.9
39	46	34492	18724.3
39	47	148709	80851.6
40	34	131817	71606.7
40	41	79742	43309.1
40	47	67611	36742.5
40	48	142534	77520.2
41	48	48430	26329
41	49	229694	124946
42	36	168928	91703.8
42	43	206028	111835
43	37	135033	73314.1
43	44	152237	82684.7
44	38	89290	48493.2
44	45	134761	73241.3
45	39	92681	50385.3
45	46	83089	45154.3
46	40	69586	37812.9
46	47	59741	32444.9
47	41	59342	32238.9
47	48	81365	44247.9
48	49	175372	95389.8
