#	Counts	avgRTT
0	1394	0.0458921
1	1395	0.0458424
2	1394	0.0457947
3	1393	0.0458125
4	1392	0.045727
5	1393	0.0458353
6	1393	0.0458514
7	1392	0.0459134
8	1391	0.045725
9	1391	0.0458163
10	1392	0.0458356
11	1393	0.0457831
12	1390	0.0458908
13	1393	0.0457305
14	1390	0.0458516
15	1392	0.0457962
16	1392	0.0458264
17	1390	0.0458657
18	1392	0.0458772
19	1391	0.045738
20	1390	0.045962
21	1391	0.0458894
22	1389	0.045968
23	1390	0.0457799
24	1390	0.0461052
25	1391	0.0456617
26	1390	0.0459062
27	1389	0.0458324
28	1390	0.0459582
29	1388	0.0457924
30	1390	0.0460416
31	1389	0.0457975
32	1392	0.0458962
33	1392	0.0457264
34	1394	0.0458404
35	1392	0.0458812
36	1394	0.0458967
37	1392	0.0458473
38	1393	0.0458348
39	1392	0.0458903
40	1392	0.0459331
41	1391	0.0457823
42	1392	0.0458837
43	1392	0.0457617
44	1392	0.0459853
45	1393	0.0458532
46	1392	0.045934
47	1391	0.0458993
48	1393	0.045921
49	1391	0.045934
50	1391	0.0458804
51	1391	0.0459851
52	1392	0.0460103
53	1392	0.0458452
54	1391	0.0459789
55	1391	0.0457938
56	1392	0.0460271
57	1391	0.0457001
58	1390	0.0460515
59	1387	0.0458284
60	1389	0.0459239
61	1387	0.045813
62	1387	0.0460305
63	1388	0.0458169
64	1387	0.0459668
65	1388	0.0459347
66	1387	0.0459463
67	1386	0.0458919
68	1386	0.0459398
69	1388	0.0458527
70	1387	0.0458376
71	1389	0.0458005
72	1391	0.0458837
73	1391	0.0458396
74	1393	0.045804
75	1392	0.0458455
76	1392	0.04573
77	1393	0.0458618
78	1395	0.0456392
79	1394	0.0459116
80	1395	0.0457031
81	1395	0.0458287
82	1393	0.0457306
83	1397	0.0458114
84	1396	0.0457342
85	1395	0.0459242
86	1394	0.0456674
87	1395	0.0458825
88	1394	0.0458044
89	1395	0.0457441
90	1395	0.0457547
91	1394	0.0456968
92	1396	0.0458144
93	1395	0.0457484
94	1393	0.0458393
95	1395	0.045763
96	1395	0.045739
97	1394	0.0458526
98	1395	0.0457668
99	1395	0.0458461
